id,title,abstract
18410,"Geodata of forest inventory, SCH 2013",Forest inventory at landscape level on systematic grids of Schorfheide.
18411,Multirich R package metadata,"multirich is an R package for calculating unscaled and scaled multivariate richness (uMVR and sMVR respectively). These are two new approaches to calculating (e.g., functional) richness in a multivariate context.

The package can also calculate beta-diversity for trait richness and can partition this into nestedness-related and turnover components.
  The package will also calculate several measures of overlap"
18412,MetaComSE R Package metadata,MetaComSE is a spatially explicit metacommunity model with the intent of answering interesting ecological questions. The model can incorporate environmental heterogeneity and change.
18426,Plant and arthropod data for SEM,"This dataset includes the data used to calculate Structural Equation models within the paper:
""Resource-mediated indirect effects of grassland management on arthropod diversity""

Authors:
Nadja K. Simons, Martin M. Gossner, Thomas M. Lewinsohn, Steffen Boch, Markus Lange, Jörg Müller, Esther Pašalic, Stephanie A. Socher, Manfred Türke, Markus Fischer & Wolfgang W. Weisser

Published 2014 in: PLoS ONE 9(9): e107033. doi:10.1371/journal.pone.0107033"
18466,BELongDead fungi sporocarp detailed inventory 2012 (380 logs),Wood decomposition is the outcome of multiple interactions between decomposer communities and the substrate. These interactions largely depend on top–down control from abiotic and biotic factors whose interactions determine the local environment.
18506,"GenLink - Pollination service in grassland experiment, 2009","In species-rich plant communities, interspecific competition for pollination service can occur and result in lower seed set. The effect of this competition for pollinators on other aspects of pollination, like pollen dispersal distance (PDD) and outcrossing rate however, has hardly been studied."
18507,BELongDead fungi sporocarp inventory 2012 (1140 logs),"Wood decomposition is the outcome of multiple interactions between decomposer communities and the substrate. These interactions largely depend on top–down control from abiotic and biotic factors whose interactions determine the local environment. Many wood-inhabiting fungi appear, based on fruit bodies, to have a preference for certain tree species. In some cases substrate preferences relate to interspecific differences."
18526,"Deadwood inhabiting fungi species richness (2010, all forst EPs)",Decaying deadwood is an important factor for forest biodiversity. Deadwood decayer fungi are vital for deadwood decomposition in forests
18527,"Foliar fungal pathogens - species list and occurence data (2011, all grassland EPs)",the occurence of foliar fungal pathogens with relation to land use type and intensity is unknown
18528,"Deadwood inhabiting fungi species list and occurrence data (2010, all forest EPs)",Decaying deadwood is an important factor for forest biodiversity. Deadwood decayer fungi are vital for deadwood decomposition in forests
18546,"Foliar fungal pathogens - species richness, prevalence and severity (2011, all grassland Eps)","the occurence, prevalence and severity of foliar fungal pathogens with relation to land use type and intensity is unknown. Prevalence: The percentage of plants with visible infection symptoms. Severity: The percentage of aboveground plant surface affected by pathogen"
18547,"Deadwood inhabiting fungi presence absence (2010, all forest EPs)",Decaying deadwood is an important factor for forest biodiversity. Deadwood decayer fungi are vital for deadwood decomposition in forests
18548,"Foliar fungal pathogens - presence absence  (2011, all grassland EPs)","the occurence of foliar fungal pathogens with relation to land use type and intensity is unknown
measurements"
18566,Herbivory grassland 2013,"Land use is a major driver of biodiversity loss in many taxa including species-rich invertebrate assemblages, but consequences
for invertebrate-mediated processes are still little studied.
Aim of study:
To assess invertebrate herbivory in 146 managed temperate grasslands
across a broad range of land-use intensities in three regions of Germany"
18567,"Sampling of beech scale (Cryptococcus fagisuga) infestation in forest EPs, 2009","Herbivory is a key ecosystem process (reduce plant material, transfer nutrients,influence habitat and resource conditions for other organism)
Aim of study:
To compare beech herbivory and the occurrence of specialised beech herbivores along gradient of land use intensity"
18568,"Beech Phytometer Experiment in Hainich Forest, 2008","Insect herbivore enemies such as parasitoids
and predators are important in controlling herbivore pests. From agricultural systems we know that land-use intensification can negatively impact biological control as an
important ecosystem service.
Aim of study:
To investigate the importance of management regime for natural
enemy pressure and biological control possibilities in
forests dominated by European beech."
