id,anchor1_id,anchor1_label,anchor1_score
31222,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.627964
31223,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.602961
31225,,,0.0
31231,,,0.0
31233,PATHOGEN,PATHOGEN,0.563285
31235,,,0.0
31237,,,0.0
31238,,,0.0
31239,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.648425
31240,MICROFOSSIL,MICROFOSSIL,0.614183
31241,,,0.0
31242,,,0.0
31252,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.620275
31256,,,0.0
31257,FOREST CONSERVATION,FOREST CONSERVATION,0.607552
31259,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.614305
31261,,,0.0
31262,,,0.0
31263,,,0.0
31264,,,0.0
31265,PLANT PHENOLOGY,PLANT PHENOLOGY,0.586538
31270,,,0.0
31277,VEGETATION TEMPERATURE,VEGETATION TEMPERATURE,0.514584
31278,,,0.0
31280,,,0.0
31289,,,0.0
31291,BIODIVERSITY FUNCTIONS,BIODIVERSITY FUNCTIONS,0.62024
31292,,,0.0
31293,OCEAN COASTAL UPWELLING INDEX,OCEAN COASTAL UPWELLING INDEX,0.486267
31294,,,0.0
31296,,,0.0
31297,,,0.0
31298,,,0.0
31299,SILVICULTURE,SILVICULTURE,0.608348
31305,,,0.0
31329,,,0.0
31331,MICROCLIMATE,MICROCLIMATE,0.603928
31333,,,0.0
31337,,,0.0
31338,CATTLE/SHEEP,CATTLE/SHEEP,0.447786
31343,,,0.0
31363,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.618129
31366,,,0.0
31367,,,0.0
31373,MICROFOSSIL,MICROFOSSIL,0.619254
31381,,,0.0
31382,MASS EXTINCTIONS,MASS EXTINCTIONS,0.552819
31383,BIODEGRATION,BIODEGRATION,0.63183
31384,,,0.0
31385,,,0.0
31388,,,0.0
31393,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.605153
31394,,,0.0
31403,,,0.0
31408,,,0.0
31409,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.619057
31410,,,0.0
31415,METAGENOMICS,METAGENOMICS,0.620554
31416,BROWN ALGAE,BROWN ALGAE,0.505681
31436,,,0.0
31437,,,0.0
31446,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.608009
31451,,,0.0
31452,,,0.0
31462,,,0.0
31463,,,0.0
31464,POLYUNSATURATED FATTY ACID,POLYUNSATURATED FATTY ACID,0.673221
31467,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.656689
31470,,,0.0
31471,,,0.0
31474,,,0.0
31485,,,0.0
31486,DROUGHT SEVERITY,DROUGHT SEVERITY,0.568236
31489,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.586115
31490,ORGANIC MATTER,ORGANIC MATTER,0.57427
31498,MICROBIOME,MICROBIOME,0.521525
31499,,,0.0
31500,,,0.0
31502,,,0.0
31503,,,0.0
31505,MICROBIOME,MICROBIOME,0.554367
31507,,,0.0
31517,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.66268
31518,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.667504
31530,,,0.0
31531,,,0.0
31535,,,0.0
31536,,,0.0
31537,,,0.0
31538,,,0.0
31539,TREE RINGS,TREE RINGS,0.565852
31541,,,0.0
31546,,,0.0
31547,,,0.0
31548,,,0.0
31549,,,0.0
31550,,,0.0
31551,,,0.0
31552,,,0.0
31553,POLLEN,POLLEN,0.572069
31554,,,0.0
31560,,,0.0
31561,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.522298
31565,METHANE,METHANE,0.625875
31568,,,0.0
31569,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.620958
31573,,,0.0
31574,MASS EXTINCTIONS,MASS EXTINCTIONS,0.550073
31575,CARBON DIOXIDE,CARBON DIOXIDE,0.629363
31576,,,0.0
31577,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.606747
31618,MASS EXTINCTIONS,MASS EXTINCTIONS,0.568422
31619,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.615702
31620,,,0.0
31632,,,0.0
31650,,,0.0
31656,,,0.0
31657,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.638128
31658,,,0.0
31660,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.623829
31672,SULFATE,SULFATE,0.517059
31677,,,0.0
31680,,,0.0
31691,,,0.0
31693,FOREST CONSERVATION,FOREST CONSERVATION,0.587632
31694,,,0.0
31708,FERTILIZERS,FERTILIZERS,0.545521
31709,,,0.0
31713,,,0.0
31719,,,0.0
31722,,,0.0
31723,,,0.0
31724,,,0.0
31732,,,0.0
31741,,,0.0
31745,,,0.0
31748,BLOCKING INDEX,BLOCKING INDEX,0.548534
31749,,,0.0
31751,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.604091
31752,,,0.0
31753,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.565812
31754,TREE RINGS,TREE RINGS,0.573883
31755,,,0.0
31756,,,0.0
31757,,,0.0
31758,,,0.0
31759,,,0.0
31761,METAGENOMICS,METAGENOMICS,0.605408
31768,METAGENOMICS,METAGENOMICS,0.613601
31775,,,0.0
31776,,,0.0
31777,,,0.0
31778,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.603517
31788,MINERAL DISSOLUTION,MINERAL DISSOLUTION,0.568867
31789,,,0.0
31792,,,0.0
31795,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.56255
31797,,,0.0
31819,,,0.0
31820,,,0.0
31822,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.597289
31823,,,0.0
31824,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.611271
31825,,,0.0
31833,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.64722
31835,,,0.0
31843,,,0.0
31845,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.62409
31847,,,0.0
31853,MASS EXTINCTIONS,MASS EXTINCTIONS,0.575574
31854,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.596267
31859,,,0.0
31860,,,0.0
31881,,,0.0
31882,,,0.0
31885,,,0.0
31898,,,0.0
31899,,,0.0
31900,HIGH THROUGHPUT SEQUENCING,HIGH THROUGHPUT SEQUENCING,0.554594
31904,PASTURE,PASTURE,0.534012
31906,,,0.0
31907,TOPOGRAPHIC EFFECTS,TOPOGRAPHIC EFFECTS,0.579458
31908,DROUGHT SEVERITY,DROUGHT SEVERITY,0.530561
31911,SILVICULTURE,SILVICULTURE,0.587548
31912,,,0.0
31917,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.606726
31918,ELECTRICAL INTENSITY,ELECTRICAL INTENSITY,0.548052
31940,,,0.0
31941,,,0.0
31969,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.63901
31978,,,0.0
31979,PALMER DROUGHT CROP MOISTURE INDEX,PALMER DROUGHT CROP MOISTURE INDEX,0.481877
31980,,,0.0
31981,,,0.0
31984,ECOSYSTEM FUNCTIONS,ECOSYSTEM FUNCTIONS,0.611611
31987,,,0.0
31988,,,0.0
31989,,,0.0
31990,TREE RINGS,TREE RINGS,0.569533
31992,,,0.0
31993,FOREST PRODUCTS/COMMODITIES,FOREST PRODUCTS/COMMODITIES,0.567259
31994,,,0.0
31995,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.616921
31999,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.643479
32000,,,0.0
32001,,,0.0
32002,INFORMATION MANAGEMENT SERVICES,INFORMATION MANAGEMENT SERVICES,0.55605
32003,,,0.0
32004,,,0.0
32009,,,0.0
32010,,,0.0
32011,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.597248
32012,,,0.0
32049,,,0.0
32050,,,0.0
32051,,,0.0
32053,,,0.0
32054,,,0.0
32055,,,0.0
32056,,,0.0
32070,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.645063
32073,,,0.0
32075,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.595275
32076,,,0.0
32077,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.639247
32078,,,0.0
32079,,,0.0
32080,,,0.0
32081,,,0.0
32083,,,0.0
32088,,,0.0
32089,TREE RINGS,TREE RINGS,0.499372
32090,METHANE,METHANE,0.550308
32091,,,0.0
32092,,,0.0
32103,,,0.0
32104,METAGENOMICS,METAGENOMICS,0.613704
32105,MASS EXTINCTIONS,MASS EXTINCTIONS,0.652029
32106,,,0.0
32108,CHLOROPHYLL CONCENTRATION,CHLOROPHYLL CONCENTRATION,0.547092
32110,,,0.0
32115,WATER MANAGEMENT,WATER MANAGEMENT,0.628849
32120,,,0.0
32123,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.611531
32125,ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL ASSESSMENTS,0.650432
32126,REFORESTATION/REVEGETATION,REFORESTATION/REVEGETATION,0.561311
32127,MASS EXTINCTIONS,MASS EXTINCTIONS,0.568137
32128,,,0.0
32129,,,0.0
32130,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.567409
32134,,,0.0
32135,,,0.0
32137,BIOLOGICAL HAZARDS MAPPING,BIOLOGICAL HAZARDS MAPPING,0.553498
32139,,,0.0
32140,SOFT CORALS,SOFT CORALS,0.463164
32141,,,0.0
32143,,,0.0
32144,MACROFAUNA,MACROFAUNA,0.543632
32146,,,0.0
32148,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.607345
32149,,,0.0
32153,,,0.0
32154,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.600382
32158,,,0.0
